sample	LA_RV_395_6024a_S62	LA_RV_389_6006a_S56	LA_RV_382_5978a_S49	LA_RV_372_5944a_S39	LA_RV_352_5899a_S19	293_5828a	289_5851a	228_5756a	227_5749a	225_5747a	222_5735a	220_5717a	207_5670a	203_5662a	199_5632a	197_5625a	188_5571a	186_5559a	180_5521a	178_5685a	160_5453a	115_5235a	113_5241a	088_5114a	083_5091a	065_5037a	054_4976a	046_4949a	029_4870a
Ruminococcaceae_bacterium|t__SGB15272	0.04594	0.02074	0.00914	0.0	0.0	0.00565	0.00547	0.02944	0.01593	0.0	0.03754	0.0	0.01093	0.0	0.00644	0.0	0.0191	0.07324	0.88257	0.02373	0.0	0.04586	0.0	0.05827	0.01618	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15273	0.0	0.0	0.0	0.0	0.00335	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0	0.0	0.0	0.02848	0.0	0.01932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15278	0.0	0.0	0.00067	0.0	0.0	0.0005	0.0	8e-05	0.0	0.00389	0.0	0.0	0.0	0.0	0.0	0.00126	0.00078	0.04899	0.7116	0.00121	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15356	0.0	0.0	0.39966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85732	0.0	0.0	0.72898	0.0	0.61726	0.0	0.48202	0.0	0.0	0.0	0.0	0.0	0.0	0.21588	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4181	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.06795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4183	0.0	0.04984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4184	0.0	0.0	0.0	0.0	0.0	0.0	0.3265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77353	0.20861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49972	0.0	0.0	0.0	0.0	0.0	2.95686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB43319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB53515	0.0	0.00556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00586	0.0	0.0	0.00176	0.0	0.0	0.0037	0.01283	0.0	0.0	0.00168	0.0	0.00559	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB53821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0269	0.0	0.05691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15233|t__SGB15233	0.0	0.0	0.04977	0.0	0.0	0.0	0.0	0.0	0.0	0.30601	0.0	0.0	0.0	0.0	0.0	0.21543	0.29124	0.0	0.07364	0.00739	0.0	0.0	0.0	0.0	0.0	0.0	0.04772	0.0	0.0
Ruminococcaceae_unclassified_SGB15234|t__SGB15234	0.0	0.0	0.07361	0.0	0.0	0.0	0.0	0.0	0.0	1.57781	0.0	0.29408	0.0	0.0	0.0	1.21124	1.9097	0.0	1.42656	1.53595	0.0	0.0	0.0	0.0	0.0	0.0	0.32924	0.0	0.0
Ruminococcaceae_unclassified_SGB15236|t__SGB15236	0.0	0.10516	0.64729	0.0	0.0	0.0	0.0	0.0	0.0	0.01697	0.0	0.0	0.20311	0.0	0.0	0.5641	0.30331	1.84259	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.02884	0.0	0.0
Ruminococcaceae_unclassified_SGB15257|t__SGB15257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0
Ruminococcaceae_unclassified_SGB15260|t__SGB15260	0.0	0.0	0.01542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34475	0.0	0.31889	0.0	0.01981	0.0	0.0	0.0	0.0	0.0	0.0	0.03116	0.0	0.0
Ruminococcaceae_unclassified_SGB15265|t__SGB15265_group	0.16104	0.09003	0.30046	0.0	0.0	0.0	0.0	0.0	0.06419	0.13467	0.13275	0.0	0.04237	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.56616	0.0	0.0	0.0	0.0	0.44065	0.0	0.0
Ruminococcaceae_unclassified_SGB15309|t__SGB15309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08041	0.0	0.03084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB4191|t__SGB4191	0.25707	0.0	0.26942	0.0	0.18284	0.0	0.0	0.0	0.0	0.39613	0.0	0.0	0.0	0.0	0.0	0.0	0.01084	1.15187	0.00787	0.1594	0.0	0.0	0.0	0.00185	0.0	0.0	0.61154	0.0	0.0
Ruminococcaceae_unclassified_SGB4425|t__SGB4425_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30547	0.0	0.0	0.0	0.0	1.4534	0.0	0.0	0.0	0.0	2.11372	0.0	0.0	0.0	1.53657	0.0	0.0
Ruminococcus_SGB4421|t__SGB4421	0.91027	0.01458	1.09588	0.49933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22539	0.1919	1.66077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02353	0.0	0.0	0.87685	0.0	0.0
Ruminococcus_bicirculans|t__SGB4262	2.72761	0.14708	6.71168	0.79987	0.0	3.48968	0.0	0.45931	0.44239	0.0	0.0	0.06244	3.07375	0.0	0.0	1.2005	0.01592	0.07132	0.37629	0.76406	2.34258	0.0	0.0	1.28274	0.00892	0.0	3.59189	0.0	0.0
Ruminococcus_bromii|t__SGB4285_group	10.27631	2.81322	7.83756	4.35137	2.50238	0.47088	0.0	0.0	0.0	0.0	0.0	2.11576	0.0	2.68272	9.37246	14.63982	0.0	2.73838	3.60394	4.28344	0.0	0.0	0.00552	0.0	0.0	0.0	3.23791	0.0	0.0
Ruminococcus_callidus|t__SGB4422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02263	0.66491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08552
Ruminococcus_gauvreauii|t__SGB29375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_sp_AF41_9|t__SGB25497	0.0	0.0	0.00077	0.0	0.0	0.00556	0.0	0.03486	0.11148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04864	0.0	0.07764	0.0	0.3408	0.0	0.0	0.0	0.0	0.22279	0.0	0.0
Ruminococcus_sp_JE7A12|t__SGB4272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3342	0.0	0.0	0.0	0.0	4.48074	0.0	0.0	0.0	0.65659	0.0	0.0
Ruminococcus_sp_NSJ_71|t__SGB4290	0.0	0.0	0.04315	0.0	0.0	0.15105	0.0	0.0	0.0	0.0	0.0	0.0	6.63517	0.0	0.0	0.0	0.0	0.0	0.0	0.01238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruthenibacterium_lactatiformans|t__SGB15271	0.14386	0.29176	0.01544	0.00453	0.03098	0.15809	0.0725	0.05907	0.03032	0.08212	0.07716	0.00548	0.06321	0.0	0.03312	2.36502	0.31289	0.02907	2.8798	0.03392	0.0083	0.13523	0.00908	0.03944	0.04331	0.0	0.00936	0.02024	0.0
Subdoligranulum_SGB15305|t__SGB15305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum_sp_DSM_109015|t__SGB63309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Absicoccus_porci|t__SGB6818	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Amedibacillus_dolichus|t__SGB4035	0.0	0.0	0.0	0.0	0.00832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09697	0.0	0.0	0.0	0.0
Amedibacterium_intestinale|t__SGB4042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.16753	0.0	0.0	0.0	0.0	0.0	0.75036	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0
Catenibacterium_sp_AM22_15|t__SGB6783_group	0.0	0.35254	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacillus_cateniformis|t__SGB6771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.29861	0.0	0.00252	0.28841	0.0	0.0	0.00798	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0
Dielma_fastidiosa|t__SGB4031	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0	0.0	0.00518	0.0	0.00069	0.0	0.0	0.0	0.0	0.0
Clostridium_innocuum|t__SGB4037_group	0.00035	0.01728	0.0	0.0	0.04319	0.07569	0.01191	0.01065	0.00355	0.05409	0.0	0.0	0.06228	0.0	0.00525	0.00359	0.03622	0.00118	0.0	0.0142	0.15388	0.01398	0.03302	0.0	0.07089	0.05244	0.0	0.00449	0.00415
Clostridium_saccharogumia|t__SGB6749	0.0	0.00812	0.0	0.00302	0.0	0.0	0.0	0.01176	0.0	0.0	0.0566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_spiroforme|t__SGB6747	0.02839	0.0	0.00917	0.0	0.09434	0.0	0.04218	0.00828	0.00087	0.0	0.0	0.0	0.0	0.07183	0.00466	0.0	0.0	0.0843	0.0	0.0	1.1736	0.0	0.0	0.00838	0.00293	0.0	0.0	0.06485	0.00394
Erysipelatoclostridium_ramosum|t__SGB6744	0.00405	0.0027	0.0	0.0	0.01424	0.11245	0.01381	0.02332	0.0	0.00252	0.04003	0.0	0.0	0.0	0.00151	0.0	0.0	0.38305	0.0	0.02331	0.31599	0.01255	0.0	0.00107	0.13036	0.00127	0.0	0.0	0.0058
Erysipelatoclostridium_sp_An15|t__SGB6746	0.01774	0.0	0.0	0.0	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium_3_1_53|t__SGB4036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06126	0.0	0.0	0.0	0.0	0.0	0.03654	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4027	0.11919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52913	0.0	0.0	0.0	0.0	0.09921	0.03856	0.0	0.10303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4029	0.0	0.0	0.30363	0.0	0.0	0.03472	0.0	0.12007	0.24307	0.31458	0.0	0.0	0.00991	0.0	0.0	0.09433	0.18083	0.03686	0.05376	0.00742	0.0	0.0	0.0	0.0	0.05922	0.0	0.01771	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB6836_group	0.0	0.0	0.63679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacillus_faecis|t__SGB6750	0.0	0.0	0.08348	0.0	0.0	0.0	0.0	1.02303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11518	0.0	0.0	0.06624	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacillus_intestinalis|t__SGB6754	0.0	0.0	0.26371	0.4827	1.13779	0.1839	0.0	0.0	0.0	0.0	0.07679	0.0	0.00274	0.17853	0.62267	0.00742	0.64967	0.25351	0.83012	0.18561	0.0	0.74548	0.68892	0.50237	0.0	0.51596	0.33065	2.65582	1.09898
Faecalicoccus_pleomorphus|t__SGB6791_group	0.0	0.0	0.35016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01934	0.0	0.0	0.0	0.0	0.0
Faecalitalea_cylindroides|t__SGB6790	0.0	0.0	0.0	0.0	0.95977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0808	0.0	0.0	0.0	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02256	0.0	0.0
GGB3034_SGB4030|t__SGB4030	0.00012	0.0026	0.03429	0.0	0.0	0.00612	0.00062	0.02076	0.0169	0.00853	0.04601	0.0	0.0	0.0	0.0	0.0	0.03731	0.00529	0.15526	0.0	0.0639	0.01511	0.0	0.01485	0.0034	0.0	0.00054	0.00132	0.0
Holdemania_filiformis|t__SGB4046	0.01009	0.0	0.0	0.0	0.0	0.08494	0.01715	0.04302	0.0	0.00655	0.0	0.0	0.0	0.02412	0.0	0.02288	0.01515	0.0534	0.0	0.00442	0.06869	0.00993	0.0	0.03106	0.0	0.0	0.00539	0.01936	0.0
Holdemania_massiliensis|t__SGB4044	0.0	0.01756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.04956	0.0	0.0	0.0	0.05567	0.0	0.0	0.0	0.0	0.00586	0.08247	0.00458	0.01734	0.0	0.0	0.0	0.0	0.0	0.01375
Holdemania_sp_Marseille_P2844|t__SGB4045	0.0	0.0	0.00216	0.0	0.05898	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.00778	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0
Longicatena_caecimuris|t__SGB4041	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07365	0.00442	0.0	0.0	0.0	0.0	0.0	0.02674	0.02306	0.0	0.0	0.0
Massilicoli_timonensis|t__SGB4026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilimicrobiota_sp_An134|t__SGB6768	0.0058	0.0	0.00206	0.0	0.01204	0.02266	0.00412	0.0	0.0	0.0104	0.02294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03244	0.00033	1.40389	0.02931	0.0	0.0	0.05882	0.0	0.0	0.0	0.0
Massilimicrobiota_timonensis|t__SGB6767	0.01349	0.0	0.0	0.0	0.01504	0.0	0.0	0.02938	0.0	0.01196	0.00094	0.0	0.0	0.00822	0.01365	0.0	0.00299	0.0	0.01703	0.0	0.0	0.0	0.0	0.0023	0.52412	0.13331	0.0	0.0	0.0013
Merdibacter_massiliensis|t__SGB29307	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.03376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0
Solobacterium_SGB6833|t__SGB6833_group	0.00089	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.00027	0.00026	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.0	0.00133	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0
Traorella_massiliensis|t__SGB28999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter_sanguinis|t__SGB6846	0.2519	0.00345	0.18291	0.0	0.0	0.02414	0.0	0.0	0.00503	0.0	0.0	0.0	0.0	0.0	0.0	0.07327	0.0	0.00497	0.00181	0.00168	0.0	0.00032	0.0	0.00113	0.0	0.0	0.0	0.0	0.0
Turicibacter_sanguinis|t__SGB6847	0.08913	0.02021	0.00347	0.00405	0.0	0.0	0.0	0.00016	0.00976	0.0	0.0	0.03536	0.09143	0.11495	0.0	0.30171	0.04074	0.4948	0.0	0.0	0.00152	0.15895	0.02687	0.11764	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium_AF16_15|t__SGB4993	0.0	0.21355	0.35919	0.0167	0.0	0.0	0.0	0.68243	0.31628	0.36283	0.12078	0.71473	0.1795	0.03979	1.1117	0.00476	0.0	0.43497	0.01834	0.11622	2.09845	0.0	0.29321	0.093	0.0	0.00176	0.03329	0.29187	0.12894
Firmicutes_bacterium_AM41_11|t__SGB6817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium|t__SGB4062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium|t__SGB4063	0.00101	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02427	0.00952	0.00708	0.05287	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes_bacterium|t__SGB49188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01659	0.0	0.0	0.0	0.0	0.0	0.00664	0.0277	0.00711	0.00202	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcaceae_unclassified_SGB5785|t__SGB5785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23056	0.0	0.99983	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcus_SGB42794|t__SGB42794	0.0	0.0	0.03321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcus_intestini|t__SGB5736	0.0	0.0	0.00311	0.0	0.0	1.0887	2.43264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcus_massiliensis|t__SGB5742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02336	0.0	0.0
GGB4239_SGB5731|t__SGB5731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4251_SGB5752|t__SGB5752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium_faecium|t__SGB5792	0.0	0.0	0.0	0.0	1.1391	1.03023	0.0	0.0	0.0	0.02534	0.0	0.0	0.0	0.0	0.0	0.21373	0.46542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02348	0.0	0.0
Phascolarctobacterium_succinatutens|t__SGB5765_group	0.0	0.24193	0.94597	0.0	0.0	0.0	0.0	0.0	1.32149	0.0	0.0	0.0	1.51504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella_multacida|t__SGB5906_group	0.0	0.0	0.67333	0.0	0.0	1.0534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Allisonella_histaminiformans|t__SGB5843	0.0	0.0	0.02263	0.0	0.0	0.02749	0.0	0.0	0.0	0.01101	0.0	0.0	0.02143	0.0	0.08389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08361
Dialister_SGB5820|t__SGB5820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20604	0.0	0.0
Dialister_hominis|t__SGB5803	0.0	0.0	0.01368	0.0	0.0	0.0	0.0	0.98877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43709
Dialister_invisus|t__SGB5825_group	1.37195	0.0	0.00323	1.57731	0.0	0.0	2.82549	0.0	0.0	0.0	1.09376	1.35784	0.0	3.0331	0.91006	0.0	0.13404	0.0	0.0	0.59481	1.70609	0.0	2.50877	0.84193	2.91789	0.0	0.0	1.82995	0.0
Dialister_succinatiphilus|t__SGB5818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4266_SGB5809|t__SGB5809_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4277_SGB5832|t__SGB5832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_elsdenii|t__SGB5862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40809	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_hexanoica|t__SGB5852	0.0	0.0	0.0806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_massiliensis|t__SGB5857_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_micronuciformis|t__SGB5868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_sp_BL7|t__SGB5858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_atypica|t__SGB6936	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.03027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
