sample	LA_RV_373_5965a_S40	LA_RV_355_5908a_S22	291_5865a	285_5792a	284_5789a	234_5779a	229_5764a	223_5732a	218_5723a	216_5714a	213_5692a	198_5605a	195_5610a	185_5554a	179_5504a	161_5469a	150_5340a	149_5373a	128_5318a	100_5150a	093_5162a	085_5110a	056_4978a	051_4967a	043_4947a	032_4883a	026_4858a	010_4671a	008_4655a	007_4640a
Gemmiger_sp_An120|t__SGB15277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Harryflintia_acetispora|t__SGB14838	0.00054	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.00387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00471	0.0	0.0023	0.0	0.02151
Hydrogeniiclostidium_mannosilyticum|t__SGB14890	0.0	0.0	0.0	0.20458	0.19252	0.00571	0.0	0.0	0.01715	0.00741	0.0	0.0	0.0	0.01359	0.0	0.00185	0.0	0.00427	0.0	0.0	0.0	0.0	0.0	0.01223	0.00324	0.00945	0.00667	0.0	0.0	0.00488
Massilimaliae_massiliensis|t__SGB29347	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.00126	0.0	0.0	0.0	0.00054	0.00065	0.0	0.00065	0.0	0.00164	8e-05	0.0	0.0
Massilimaliae_timonensis|t__SGB7253	0.0	0.0	0.00125	0.0073	0.00621	0.0	0.0	0.00064	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0043	0.0	0.00039	0.0	0.0	0.0007	0.0	0.04578	0.0	4e-05	0.0132	0.00261	0.00094	0.00278	0.0
Negativibacillus_massiliensis|t__SGB14912	0.0	0.0	0.0	0.16348	0.16141	0.0	0.0	0.0	0.0	0.0	0.02183	0.033	0.0	0.0	0.0	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neglecta_timonensis|t__SGB14851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neobittarella_massiliensis|t__SGB7264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00674	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01347	0.0	0.0	0.0	0.0
Phocea_massiliensis|t__SGB14837	0.00182	0.0	0.04792	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.00671	0.0	0.0	0.0	0.00351	0.00492	0.0	0.0	0.02834	0.00043	0.0	0.00019	0.00229	0.0	0.0
Pseudoflavonifractor_SGB15156|t__SGB15156_group	0.0	0.0	0.0	0.0	0.0	0.01994	0.0	0.008	0.0	0.0032	0.0	0.0	0.00571	0.0	0.0	0.00294	0.0	0.32295	0.0	0.0	0.00981	0.0	0.03198	0.11437	0.0	0.00219	0.1033	0.0	0.0	0.0
Pseudoflavonifractor_capillosus|t__SGB15140	0.0	0.0	0.00483	0.00871	0.01024	0.00082	0.0	0.02908	0.0	0.0	0.00186	0.00238	0.00837	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.00991	0.0	0.0	0.0	0.00279	0.02111	0.02451	0.00062	0.0	0.0
Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0
Pseudoflavonifractor_sp_Marseille_P3106|t__SGB15142	0.0	0.0	0.0	0.0	0.0	0.0	0.01981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoruminococcus_massiliensis|t__SGB4280	2.59478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00824	0.0	0.01222
Clostridium_leptum|t__SGB14853	0.0052	0.0	0.0074	0.01755	0.01471	0.0037	0.0	0.00135	0.00509	0.02463	0.02364	0.03664	0.03289	0.0	0.0	0.01778	0.0	0.0259	0.0125	0.00062	0.0187	0.00295	0.01892	0.01024	0.0096	0.09824	0.03504	0.04208	0.00602	0.08043
Clostridium_methylpentosum|t__SGB14962	0.0	0.0	0.0	0.00182	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.00293
Eubacterium_siraeum|t__SGB4198_group	3.79897	0.00064	0.02678	0.0017	0.00091	4.18615	0.01897	0.1257	0.0	0.04802	0.49672	0.0	0.01445	0.0	0.0	0.0	0.0	0.3153	0.01254	0.16123	0.01958	0.10965	3.31462	0.0	0.03931	0.0	0.11601	0.0012	0.0035	0.00156
Ruminococcaceae_bacterium_AM07_15|t__SGB14974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03383	0.0	0.0	0.0	0.0	0.0	0.00294	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium_D5|t__SGB14960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium_UBA1375|t__SGB14840	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14177	0.05286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03343	0.0	0.0	0.0	0.0	0.0024	0.0	0.02141	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14899	0.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05186	0.0	0.0	0.06601	0.00663	0.0	0.0	0.02529	0.0	0.03356	0.0	0.00763	0.07102	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14906	0.1671	0.0	0.0	0.3788	0.38744	0.85109	0.0	0.0	0.0	0.26025	0.28961	0.0	0.0914	0.21044	0.0	0.01865	0.0	0.58149	0.01954	0.0	0.0	0.0	0.03639	0.0	0.0	0.07832	0.09523	0.06534	0.0	0.01043
Ruminococcaceae_bacterium|t__SGB14908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB14925	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15196	0.20711	0.0	0.0	0.0	0.0	0.0	0.22953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15249	0.62046	0.00494	0.0	0.0	0.0	0.00439	0.0	1.23025	0.0	0.38514	0.0	0.0	0.0	0.0	0.0	0.92483	0.29301	0.33331	0.19135	0.42271	0.0	0.34952	0.41083	0.0	0.05317	1.30168	0.03009	0.03193	0.25168	0.00037
Ruminococcaceae_bacterium|t__SGB15272	0.0023	0.0	0.00793	0.0	0.0	0.02395	0.0	0.01137	0.0	0.03105	0.00191	0.01355	0.00941	0.0	0.0	0.0	0.0	0.01969	0.0	0.0	0.07495	0.00211	0.20865	0.0	0.02465	0.0004	0.04482	0.05794	0.4854	0.02327
Ruminococcaceae_bacterium|t__SGB15273	0.0	0.0	0.0	0.09305	0.09954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0368	0.0	0.005	0.0	0.00583	0.00505	0.0	0.0	0.0	0.0	0.0	0.0	0.01628	0.0	0.0	0.0	0.18541
Ruminococcaceae_bacterium|t__SGB15278	0.00994	0.0	0.0	0.0	0.0	0.01712	0.0	0.00929	0.0	0.00051	0.0	0.00198	0.0	0.0	0.0	0.0	0.0	0.00402	0.0	0.0	0.0	0.00173	0.779	0.0	0.0	0.00265	0.00625	0.0	0.0	0.00632
Ruminococcaceae_bacterium|t__SGB15349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01726	0.0	0.0	0.0	0.0	0.01092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15355	0.0	0.12788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB15356	0.20602	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52059	0.0	0.67937	0.0	0.00204	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.11533
Ruminococcaceae_bacterium|t__SGB4174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4181	0.0	0.0	0.0	0.0	0.0	0.69578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64627	0.0	0.0	1.08893	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4184	0.20917	0.0	0.29583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36868	0.0	0.0	1.59252	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67538	0.0	0.03523	0.0	0.21914	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB42516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB43319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01568	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB4419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB53515	0.01517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377	0.00321	0.0	0.0	0.0	0.00168	0.0	0.00276	0.00106	0.0	0.01346	0.0	0.0	0.0	0.0	0.0	0.0144	0.0	0.0	0.02568
Ruminococcaceae_bacterium|t__SGB53790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_bacterium|t__SGB53821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB14835|t__SGB14835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15233|t__SGB15233	0.00024	0.0	0.0	0.0	0.0	0.0	0.24362	0.0	0.0	0.06864	0.21194	0.0	0.05697	0.0	0.0	0.05758	0.0	0.26886	0.17779	0.1175	0.0	0.02694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15234|t__SGB15234	0.39274	0.0	0.0	0.0	0.0	3.27533	0.0	0.05546	0.0	0.57001	0.02256	0.0	0.0	0.0	0.0	0.07046	0.08868	0.22645	0.0	0.62582	0.16088	0.46099	0.39976	0.0	0.0	2.98162	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15236|t__SGB15236	0.15387	0.0	0.0	0.0	0.0	0.29701	0.01105	0.18561	0.0	0.04513	0.29573	0.0	0.0	0.0	0.0	0.11762	0.0	0.23487	0.00279	0.0	0.24652	0.86376	0.0	0.0	0.0	0.0117	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15257|t__SGB15257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15260|t__SGB15260	0.07699	0.0	0.0	0.0	0.0	0.05708	0.0	0.0	0.0	0.0	0.07076	0.0	0.0	0.0	0.0	0.0	0.0	0.02053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB15265|t__SGB15265_group	0.0	0.0	0.0	0.0	0.0	1.63128	0.1289	0.87874	0.0	0.17969	0.0	0.0	0.0	0.0	0.0	0.13515	0.05278	0.68912	0.08777	0.44794	0.40416	0.16516	0.0	0.0	0.0	0.36564	0.03432	0.12805	0.0	0.0
Ruminococcaceae_unclassified_SGB15309|t__SGB15309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB4191|t__SGB4191	1.61481	0.0	0.0	0.12629	0.1386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5817	0.3197	0.00382	0.0	0.0	0.00927	0.06802	0.17546	0.0	0.0	0.36914	0.0	0.0	0.0	0.0
Ruminococcaceae_unclassified_SGB4425|t__SGB4425_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03344	0.0	1.43261	0.0	0.0	0.0	0.0	0.0	0.0	0.51736	0.0974	0.0	0.3987	0.5951	0.0	0.0	0.0	0.0	0.0	0.0	0.01175	0.0	0.02925
Ruminococcus_SGB4421|t__SGB4421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21886	0.0	0.0	0.0	0.0	0.0	0.57406	0.0	0.00163	0.0	0.0	1.81388	0.0	0.0	0.0	0.05885	0.0	0.0
Ruminococcus_bicirculans|t__SGB4262	0.12137	0.0	0.0	2.97033	3.08258	0.0	4.87365	1.04014	0.0	6.903	0.066	1.73946	3.73768	0.03728	0.0	0.53775	0.63299	0.15897	0.1155	0.19758	0.06883	0.19124	1.83632	0.0	9.10649	0.92181	0.0	5.26151	3.06057	0.4669
Ruminococcus_bromii|t__SGB4285_group	0.70991	0.0	0.0	7.86127	7.48734	0.31557	0.0	1.36437	3.34048	5.24696	0.68725	2.91146	3.88417	0.0	0.0	0.1663	0.00063	7.43482	0.0	16.31374	5.69408	1.1788	0.0	3.5181	1.57021	0.0	0.0	0.12253	0.00073	15.88745
Ruminococcus_callidus|t__SGB4422	0.0	0.20764	0.0	1.15574	1.19879	0.0	1.6313	0.03849	1.96226	0.0	0.0	0.41334	0.0	0.0	0.0	0.93476	0.88821	0.0	0.0	0.0	0.0	0.07102	0.0	0.0	0.0	0.0	0.0	1.20526	0.0	0.11161
Ruminococcus_gauvreauii|t__SGB29375	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0.0	6e-05	0.0	0.0
Ruminococcus_sp_AF41_9|t__SGB25497	0.0	0.22302	0.0	0.0	0.0	0.0	0.0	0.0	0.04182	0.0	0.00244	0.0	0.0	0.0	0.02919	0.0	0.01857	0.0	0.0	0.02171	0.0	0.0	0.0	0.0	0.0739	0.0	0.0	0.0	0.0	0.0
Ruminococcus_sp_JE7A12|t__SGB4272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_sp_NSJ_71|t__SGB4290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28495	0.0	0.0	5.26992	0.0	0.0	0.0	0.0	0.0	0.43566	0.0	2.09602	0.0	0.0	0.01655	0.0	0.0	0.0	7.14858	0.0	3.57388	0.0	0.0
Ruthenibacterium_lactatiformans|t__SGB15271	0.0302	0.00191	0.06206	0.15192	0.16392	0.01849	0.00136	0.14304	0.01677	0.07337	0.04695	0.06454	0.00763	0.0	0.0	0.01519	0.00164	0.08417	0.01968	0.08174	0.66189	0.0048	0.03621	0.07006	0.02483	0.03335	0.1197	0.04805	0.07124	0.13998
Subdoligranulum_SGB15305|t__SGB15305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.0	0.0
Amedibacillus_dolichus|t__SGB4035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	0.0	0.0	0.0	0.0
Amedibacterium_intestinale|t__SGB4042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04122	0.0	0.0	0.0	0.0
Catenibacterium_sp_AM22_15|t__SGB6783_group	0.0	1.36462	0.0	0.0	0.0	0.57899	0.0	0.0	0.0	0.0	0.0	0.0	1.63995	0.0	0.0	1.21793	0.0	0.0	0.69907	0.0	0.0	0.94267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacillus_cateniformis|t__SGB6771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00878	0.0	0.0893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00093	0.0	0.0
Dielma_fastidiosa|t__SGB4031	0.0	0.0	0.0	0.0	0.0	0.0	0.00804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_innocuum|t__SGB4037_group	0.0	0.0	0.00664	0.01769	0.01896	0.0	0.0	0.0	0.02241	0.0	0.0	0.00578	0.0	0.0499	0.00467	0.0	0.0	0.0	0.0	0.00015	0.0226	0.0	0.15822	0.03244	0.0	0.02695	0.00391	0.01972	0.0972	0.18407
Clostridium_saccharogumia|t__SGB6749	0.04626	0.00642	0.0	0.0	0.0	0.0	0.10661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.02094
Clostridium_spiroforme|t__SGB6747	0.0	0.0	0.04363	0.00149	0.0	0.0	0.0	0.0	0.0	0.02038	0.0	0.09147	0.0	0.15072	0.0	0.06374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12827	0.0094	0.11728	0.0
Erysipelatoclostridium_ramosum|t__SGB6744	0.0	0.0	0.0272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00506	0.03715	0.0	0.00032	0.00242	0.01943	0.06647
Erysipelatoclostridium_sp_An15|t__SGB6746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium_3_1_53|t__SGB4036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01483	0.0	0.01448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01569	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4027	0.0	0.0	0.0	0.0	0.0	0.0542	0.0	0.0	0.0	0.08735	0.09982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB4029	0.01326	0.0	0.0	0.08818	0.07419	0.19166	0.0	0.04257	0.0	0.09137	0.04914	0.0	0.0	0.0	0.0	0.0	0.00187	0.26325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11278	0.03796	0.0	0.08233
Erysipelotrichaceae_bacterium|t__SGB6823	0.03029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae_bacterium|t__SGB6836_group	0.0	0.0	0.0	0.0	0.0	0.2637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacillus_faecis|t__SGB6750	0.0	0.04294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07678	0.0	0.0	0.0	0.051	0.0	0.0	0.00026	0.01622	0.0	0.0523	0.0	0.0	0.0	0.58084	0.0	0.0	0.0	0.0	0.49608
Faecalibacillus_intestinalis|t__SGB6754	1.00736	0.03446	0.0	0.04012	0.03908	0.0	1.09009	0.11272	0.52859	0.31489	0.0	1.15743	0.0	0.0	0.0	0.01792	0.54484	0.08155	0.05877	0.44728	0.48004	0.0	0.00403	0.17978	0.0	0.99486	0.75327	0.765	0.0	0.00348
Faecalicoccus_pleomorphus|t__SGB6791_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0	0.00257	0.0	0.0	0.00818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26349	0.01049	0.0	0.0	0.0	0.0
Faecalitalea_cylindroides|t__SGB6790	0.18913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17692	0.0	0.0	0.0	0.0	0.0	0.0	1.19846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07373
GGB3034_SGB4030|t__SGB4030	0.03085	0.0	0.0	0.00394	0.00308	0.00483	0.0	0.00351	0.02594	0.01143	0.00223	0.00574	0.00743	0.0	0.0	0.0	0.0	0.06731	0.0	0.0	0.03341	0.0	0.00141	0.0	0.0	0.00635	0.11149	0.00236	0.01103	0.03301
GGB4888_SGB6837|t__SGB6837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemanella_biformis|t__SGB6806_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72304	0.0	1.95288	0.4314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania_filiformis|t__SGB4046	0.00148	0.0	0.01645	0.0	0.0	0.0	0.01509	0.0163	0.0035	0.0	0.02163	0.0	0.0	0.03906	0.0	0.00708	0.0	0.0	0.00155	0.00279	0.02559	0.0	0.01417	0.0	0.0	0.06259	0.0	0.02227	0.0	0.00142
Holdemania_massiliensis|t__SGB4044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01531	0.01201	0.0
Holdemania_sp_Marseille_P2844|t__SGB4045	0.0019	0.00101	0.0	0.04346	0.04098	0.00531	0.0	0.0	0.0	0.0	0.0	0.06333	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03209	0.03866	0.0	0.03263	0.0	0.0	0.0
